CNT,gender,immigrant_status,belonging,math_anxiety,parent_edu,parent_occ,ict_resources,ses,math_score,ses_quartile,country
PSE,Female,1.0,1.4872,0.6647,6.0,,-1.6075,-1.9488,378.78430000000003,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.9555,0.4252,10.0,,-2.9167,-0.8447,311.5354999999999,Q2,Palestine
PSE,Female,1.0,-1.1425,-0.2885,8.0,79.49,0.2018,0.7588,429.67839999999995,Q4 (Highest),Palestine
PSE,Female,1.0,-0.611,0.3401,3.0,33.76,-2.6998,-2.2285,371.92459999999994,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.338,-0.1172,10.0,35.34,2.8768,0.3946,420.13730000000004,Q3,Palestine
PSE,Male,,,,,,-0.6495,,342.0795,,Palestine
PSE,Female,1.0,-0.8498,0.7889,5.0,61.18,-0.7836,-0.5317,434.1331,Q2,Palestine
PSE,Female,1.0,1.428,-0.7107,8.0,75.54,0.0844,0.9722,403.7416,Q4 (Highest),Palestine
PSE,Male,1.0,-0.0437,-0.508,8.0,79.49,-0.1969,0.7202,405.8315,Q4 (Highest),Palestine
PSE,Male,1.0,0.615,0.429,8.0,79.05,0.0472,0.4215,456.1821,Q3,Palestine
PSE,Female,1.0,-0.4922,0.051,7.0,17.0,-2.2001,-1.6155,310.26340000000005,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.338,-0.0394,7.0,70.09,-0.3509,-0.1677,333.1972,Q2,Palestine
PSE,Female,1.0,-2.8882,1.1417,8.0,70.09,-1.2102,0.4378,362.76480000000004,Q3,Palestine
PSE,Male,1.0,,2.5429,10.0,51.56,-1.4109,0.0329,286.862,Q3,Palestine
PSE,Female,1.0,-0.3397,-2.3945,8.0,79.49,1.0524,0.6713,588.4826,Q4 (Highest),Palestine
PSE,Female,1.0,-0.0437,0.3729,8.0,76.49,-1.43,0.0045,390.7549,Q3,Palestine
PSE,Female,1.0,-0.4814,0.4252,9.0,17.0,0.213,-0.5416,412.6349,Q2,Palestine
PSE,Male,1.0,-0.9457,-0.2758,5.0,33.76,-1.9664,-1.5209,275.00509999999997,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.838,,6.0,63.03,,-1.4577,340.30010000000004,Q1 (Lowest),Palestine
PSE,Female,1.0,0.4063,0.051,10.0,85.41,0.2018,0.8026,536.4715,Q4 (Highest),Palestine
PSE,Female,1.0,0.5184,-0.9755,7.0,,-0.5714,-0.1918,346.14979999999997,Q2,Palestine
PSE,Female,1.0,-0.1823,-0.4577,10.0,70.09,1.0691,0.7709,410.2871,Q4 (Highest),Palestine
PSE,Male,,,,5.0,17.0,,-3.5206,322.3249,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.3261,-0.1172,4.0,17.0,-2.1537,-2.1081,322.844,Q1 (Lowest),Palestine
PSE,Male,1.0,0.7286,0.5653,9.0,75.54,-1.8549,0.0899,390.3532,Q3,Palestine
PSE,Female,1.0,0.2741,0.8251,6.0,21.24,-2.1372,-2.0928,364.2604,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.9269,0.1932,5.0,,-2.6998,-1.5912,281.9171,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.9269,0.3378,5.0,17.0,-1.8357,-1.9332,389.52719999999994,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.006,-0.7358,10.0,17.0,-1.2736,-0.8898,412.1032,Q2,Palestine
PSE,Female,1.0,0.7639,-0.1172,6.0,61.18,-0.0161,-0.5012,354.7064,Q2,Palestine
PSE,Female,1.0,-0.8766,-0.2704,7.0,28.48,-1.5106,-1.1133,361.3576999999999,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.6286,-0.755,9.0,17.0,-1.312,-1.1202,328.3755,Q1 (Lowest),Palestine
PSE,Female,1.0,0.5159,-2.3868,8.0,17.0,-3.1199,-1.6534,393.45430000000005,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.7485,,7.0,75.54,-0.9415,-0.1698,426.35549999999995,Q2,Palestine
PSE,Male,1.0,-0.811,0.3025,6.0,33.76,-0.8932,-1.2759,491.1818,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.9024,,5.0,26.85,-1.0714,-1.3136,310.4838,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.0502,-0.0394,8.0,17.0,-2.1537,-1.4023,363.53620000000006,Q1 (Lowest),Palestine
PSE,Female,1.0,2.1143,0.429,8.0,82.41,-1.4096,0.0094,348.63950000000006,Q3,Palestine
PSE,Male,,0.5948,0.8251,7.0,17.0,-0.1775,-1.1136,305.1639,Q1 (Lowest),Palestine
PSE,Female,1.0,-1.1474,,5.0,31.08,-2.2076,-1.582,354.77959999999996,Q1 (Lowest),Palestine
PSE,Male,1.0,-1.2242,1.7066,10.0,88.7,-0.4138,0.7598,355.44800000000004,Q4 (Highest),Palestine
PSE,Female,1.0,2.7562,-0.8811,7.0,22.75,-1.238,-0.9744,400.6343,Q2,Palestine
PSE,Female,1.0,-0.7838,-0.5006,6.0,37.34,-1.5099,-1.4131,377.0919,Q1 (Lowest),Palestine
PSE,Female,1.0,-1.1903,,7.0,75.54,-0.444,-0.0096,417.8236,Q3,Palestine
PSE,Male,1.0,-1.3854,,10.0,61.18,-1.3892,0.4058,336.39329999999995,Q3,Palestine
PSE,Male,1.0,-1.0414,0.133,6.0,25.63,-0.506,-1.5887,265.5017,Q1 (Lowest),Palestine
PSE,Male,1.0,,,8.0,75.54,-5.0283,-1.0391,371.2403,Q2,Palestine
PSE,Female,1.0,0.5296,2.6149,6.0,61.18,-0.8532,-0.6683,396.1127,Q2,Palestine
PSE,Male,,,,,,,,386.93960000000004,,Palestine
PSE,Female,1.0,1.4938,-0.9979,5.0,25.23,-2.7301,-2.2672,451.2255,Q1 (Lowest),Palestine
PSE,Male,1.0,0.3321,2.5026,10.0,,0.0754,0.9596,309.23920000000004,Q4 (Highest),Palestine
PSE,Female,1.0,2.4581,-0.0423,5.0,33.76,-1.6385,-1.6847,315.6303,Q1 (Lowest),Palestine
PSE,Female,1.0,1.4693,0.8757,7.0,33.76,-1.1453,-0.7422,348.8079,Q2,Palestine
PSE,Male,1.0,-0.9637,-0.6243,6.0,,-5.0283,-2.183,292.8442,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.2047,0.6647,6.0,17.0,-1.7351,-1.8527,364.84279999999995,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.5428,1.4278,7.0,17.0,-2.0907,-1.7271,307.6771,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.3397,1.4278,5.0,56.03,-0.1105,-0.782,374.7285,Q2,Palestine
PSE,Female,1.0,-0.6895,-2.3868,5.0,33.76,-1.5306,-1.3349,328.3969,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.6438,0.602,6.0,17.0,-5.0283,-3.0007,390.9229,Q1 (Lowest),Palestine
PSE,Male,1.0,-1.0143,,5.0,,-0.958,-0.9647,309.25260000000003,Q2,Palestine
PSE,Male,1.0,-0.9555,0.7889,5.0,17.0,-1.7465,-1.9676,339.51849999999996,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.47,0.6647,3.0,73.91,-1.1933,-1.0637,340.47520000000003,Q2,Palestine
PSE,Male,,-0.5964,,8.0,17.0,-1.6998,-1.2534,317.6751,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.3485,1.8003,9.0,79.49,-0.1747,0.9141,443.57289999999995,Q4 (Highest),Palestine
PSE,Male,,,,9.0,,,0.5952,305.1442,Q4 (Highest),Palestine
PSE,Female,1.0,-0.4901,,8.0,17.0,-0.3819,-0.8118,375.26939999999996,Q2,Palestine
PSE,Male,,,,8.0,,-1.1164,0.22,282.1014,Q3,Palestine
PSE,Female,1.0,0.8651,0.8251,7.0,28.48,-1.1204,-0.7256,361.025,Q2,Palestine
PSE,Male,1.0,-0.5938,,6.0,,-0.5238,-1.1836,290.97589999999997,Q1 (Lowest),Palestine
PSE,Female,,-1.2737,-0.2758,7.0,17.0,-1.6,-1.3417,292.4703,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.2482,0.6566,9.0,71.39,1.0464,0.7443,341.84420000000006,Q4 (Highest),Palestine
PSE,Female,1.0,-0.8221,-0.3794,2.0,16.5,-1.8644,-3.0476,325.3716,Q1 (Lowest),Palestine
PSE,Female,1.0,0.3279,0.6387,6.0,33.76,-1.0098,-1.2422,433.32280000000003,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.9643,-0.1371,9.0,75.54,-0.1105,0.3181,418.46359999999993,Q3,Palestine
PSE,Male,1.0,0.1959,-0.2885,10.0,79.05,0.2369,0.4569,375.36080000000004,Q3,Palestine
PSE,Female,1.0,2.4581,0.8251,7.0,33.76,-0.7043,-0.3713,332.88960000000003,Q2,Palestine
PSE,Female,1.0,-0.7743,1.1417,3.0,17.0,-3.3121,-3.2872,370.44259999999997,Q1 (Lowest),Palestine
PSE,Female,2.0,0.5094,0.1031,7.0,79.05,-1.0647,0.2773,334.94,Q3,Palestine
PSE,Female,1.0,-0.3397,-0.508,7.0,17.0,-1.6654,-1.2709,393.6872,Q1 (Lowest),Palestine
PSE,Female,,0.314,0.9142,5.0,37.34,-3.6945,-1.9613,384.7306,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.338,-0.0575,10.0,73.91,-0.2253,0.4605,427.00079999999997,Q3,Palestine
PSE,Male,1.0,-1.0249,0.6647,10.0,75.54,-1.3454,0.0557,330.1797,Q3,Palestine
PSE,Male,,-1.1194,-0.0394,10.0,,0.0812,-0.0028,273.351,Q3,Palestine
PSE,Female,1.0,-1.222,0.6387,7.0,61.18,-2.4977,-0.989,309.87350000000004,Q2,Palestine
PSE,Male,,,2.635,10.0,17.0,-2.5572,-1.6959,267.26329999999996,Q1 (Lowest),Palestine
PSE,Male,1.0,0.0612,0.098,10.0,,-2.2679,-0.3153,286.0464,Q2,Palestine
PSE,Male,1.0,-1.2322,,5.0,17.0,-2.1573,-2.2324,291.6637,Q1 (Lowest),Palestine
PSE,Female,1.0,-1.0193,0.3729,7.0,17.0,-1.8679,-1.341,326.3044,Q1 (Lowest),Palestine
PSE,Male,,,,5.0,,-1.0158,-1.2443,323.9396,Q1 (Lowest),Palestine
PSE,Female,1.0,-1.2242,1.5409,6.0,17.0,-1.0267,-1.7082,288.3732,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.6118,-0.9877,10.0,85.41,-1.5972,0.0431,456.2683,Q3,Palestine
PSE,Female,1.0,-0.4963,,5.0,61.18,-1.8381,-1.1162,330.052,Q1 (Lowest),Palestine
PSE,Male,,,,,,,,368.3344,,Palestine
PSE,Female,1.0,-0.4861,-0.0423,8.0,33.76,-1.6076,-1.0414,431.459,Q2,Palestine
PSE,Female,1.0,-0.338,-0.9877,7.0,33.76,-1.9725,-1.0313,459.72210000000007,Q2,Palestine
PSE,Male,1.0,-1.1175,,4.0,17.0,-5.0283,-2.8231,297.2269,Q1 (Lowest),Palestine
PSE,Female,3.0,-1.041,0.051,9.0,,-1.0042,-0.0592,283.20779999999996,Q2,Palestine
PSE,Male,1.0,-1.1175,0.5238,10.0,33.76,-1.4665,-0.7174,304.30499999999995,Q2,Palestine
PSE,Female,1.0,-1.1175,1.9159,7.0,26.8,-5.0283,-2.8942,291.603,Q1 (Lowest),Palestine
PSE,Male,1.0,1.1314,0.6647,8.0,26.8,-1.5131,-0.6614,438.40060000000005,Q2,Palestine
PSE,Female,1.0,-0.3397,,5.0,33.76,-4.0483,-2.0903,361.6004,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.3261,-2.249,10.0,17.0,-1.7465,-0.9885,400.49550000000005,Q2,Palestine
PSE,Female,1.0,1.0491,0.3378,2.0,17.0,-1.7364,-2.8837,357.57849999999996,Q1 (Lowest),Palestine
PSE,Female,,,,,,,,393.9434,,Palestine
PSE,Female,,-1.1081,0.8918,8.0,30.34,-0.2072,-0.5356,418.35780000000005,Q2,Palestine
PSE,Female,1.0,-1.7506,0.602,7.0,63.03,-0.3271,-0.1962,407.18489999999997,Q2,Palestine
PSE,Female,1.0,-0.1008,0.429,8.0,61.18,-0.4773,-0.0802,353.2586,Q2,Palestine
PSE,Male,1.0,-0.5235,-2.249,10.0,,-1.6099,-0.1924,276.9526,Q2,Palestine
PSE,Female,1.0,0.3378,-0.7447,8.0,54.55,-0.8574,-0.278,395.1224,Q2,Palestine
PSE,Male,,,,10.0,,2.1326,-0.1704,234.9563,Q2,Palestine
PSE,Male,1.0,-0.6154,1.2587,7.0,,-2.9945,-2.7509,374.79290000000003,Q1 (Lowest),Palestine
PSE,Male,1.0,0.713,-0.4577,5.0,71.39,0.2031,-0.1549,420.6825,Q2,Palestine
PSE,Female,1.0,1.1314,0.7889,9.0,51.56,0.1522,0.1472,374.03430000000003,Q3,Palestine
PSE,Female,1.0,1.1471,-0.3794,8.0,17.0,-2.3741,-1.5292,363.9869,Q1 (Lowest),Palestine
PSE,Female,1.0,2.7308,1.2595,10.0,63.03,-1.3413,-0.2817,333.44070000000005,Q2,Palestine
PSE,Female,1.0,-0.3261,-0.5191,5.0,29.18,-1.4587,-1.6894,319.23310000000004,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.631,0.905,2.0,26.8,-1.6088,-2.7268,314.34999999999997,Q1 (Lowest),Palestine
PSE,Male,3.0,,0.813,10.0,,-1.0902,0.0978,369.9619,Q3,Palestine
PSE,Male,1.0,0.1689,0.133,7.0,75.54,-0.6186,-0.1511,366.6389,Q2,Palestine
PSE,Female,1.0,-0.2388,1.0508,5.0,17.0,-1.4257,-1.7843,332.118,Q1 (Lowest),Palestine
PSE,Male,3.0,-0.634,,9.0,,3.9452,1.2002,264.854,Q4 (Highest),Palestine
PSE,Female,1.0,1.4683,-0.7447,8.0,79.49,-0.0151,0.2602,442.31989999999996,Q3,Palestine
PSE,Male,,,,10.0,17.0,1.2779,-0.3342,281.4062,Q2,Palestine
PSE,Female,1.0,-1.0339,0.3025,5.0,17.0,-2.9167,-2.2788,403.7714,Q1 (Lowest),Palestine
PSE,Female,,0.0422,0.7889,5.0,17.0,-1.4849,-1.8641,291.03900000000004,Q1 (Lowest),Palestine
PSE,Female,1.0,2.7474,0.7889,10.0,75.43,0.6575,0.5724,344.07949999999994,Q3,Palestine
PSE,Female,1.0,0.734,0.6566,6.0,17.0,-1.0232,-1.3444,396.3518,Q1 (Lowest),Palestine
PSE,Female,1.0,0.0422,-0.755,5.0,33.76,-0.2774,-1.2236,427.671,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.7752,0.7774,8.0,,-1.8774,-0.6091,274.9213,Q2,Palestine
PSE,Male,1.0,0.5214,-0.0365,10.0,17.0,-2.4753,-0.9583,351.81979999999993,Q2,Palestine
PSE,Female,1.0,-0.338,-0.508,6.0,67.94,-0.8879,-0.3434,462.8499,Q2,Palestine
PSE,Male,1.0,,,6.0,25.23,1.8311,-0.9421,300.17220000000003,Q2,Palestine
PSE,Female,1.0,,,10.0,21.24,-2.0145,-1.135,359.73099999999994,Q1 (Lowest),Palestine
PSE,Male,1.0,0.114,0.7774,5.0,61.18,-1.5276,-0.9107,379.4476,Q2,Palestine
PSE,Female,1.0,1.0833,2.5078,5.0,33.76,0.2597,-1.2715,384.17659999999995,Q1 (Lowest),Palestine
PSE,Male,1.0,2.2967,,10.0,33.76,-2.4742,-1.0985,295.76390000000004,Q1 (Lowest),Palestine
PSE,Male,1.0,0.5096,-0.5006,10.0,71.55,-0.9383,0.0375,334.4306,Q3,Palestine
PSE,Male,1.0,-0.6035,0.1748,3.0,18.02,-1.0714,-2.0393,339.5546,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.6035,2.6109,5.0,17.0,-5.0283,-3.7418,321.91409999999996,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.3397,-0.2045,8.0,25.51,-0.8329,-0.7358,428.0219,Q2,Palestine
PSE,Female,1.0,0.1856,1.5426,6.0,61.18,-0.7969,-0.6331,380.89500000000004,Q2,Palestine
PSE,Male,1.0,-0.4781,-0.0394,5.0,70.09,-5.0283,-1.1323,267.7861,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.4861,0.429,4.0,36.97,-1.5003,-1.3807,350.3473,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.4893,1.0161,9.0,17.0,-2.0636,-1.3881,382.0598,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.2482,-0.0575,9.0,17.0,-0.3819,-0.8158,452.3475,Q2,Palestine
PSE,Female,1.0,2.7793,-0.0394,9.0,51.56,1.0417,0.3385,420.0594,Q3,Palestine
PSE,Female,1.0,-1.0545,0.6387,9.0,76.65,-0.4561,0.6752,413.21719999999993,Q4 (Highest),Palestine
PSE,Male,1.0,-0.2216,,10.0,17.0,-1.5056,-0.7975,331.04879999999997,Q2,Palestine
PSE,Female,1.0,-0.7706,-0.2045,7.0,71.39,1.5566,0.6729,367.2167,Q4 (Highest),Palestine
PSE,Female,1.0,,0.2413,5.0,,-1.2726,-0.742,274.2191000000001,Q2,Palestine
PSE,Male,1.0,2.7562,-1.2286,8.0,79.49,0.4799,0.9691,466.7611,Q4 (Highest),Palestine
PSE,Female,1.0,-0.47,0.4252,5.0,33.76,-3.1367,-2.3103,384.68829999999997,Q1 (Lowest),Palestine
PSE,Male,1.0,0.7289,0.544,5.0,17.0,-1.0021,-1.6608,330.2539,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.2925,1.8028,10.0,17.0,-0.3207,-0.4434,404.08630000000005,Q2,Palestine
PSE,Male,1.0,-0.0368,0.544,10.0,11.56,-1.7465,-1.4009,390.0074,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.8952,1.9128,10.0,80.75,0.8556,1.2378,481.3338,Q4 (Highest),Palestine
PSE,Female,1.0,-0.2482,0.3729,7.0,30.78,-1.2309,-0.7244,369.78310000000005,Q2,Palestine
PSE,Female,1.0,-0.9456,0.9142,6.0,17.0,-3.0185,-2.3451,210.73039999999997,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.338,0.6566,7.0,17.0,-1.7465,-1.5112,379.2797,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.7225,0.8251,9.0,82.41,1.4094,1.3271,382.446,Q4 (Highest),Palestine
PSE,Female,1.0,-0.2307,-0.2704,9.0,79.49,-0.3961,0.65,439.55649999999997,Q4 (Highest),Palestine
PSE,Male,1.0,2.7308,-2.3945,10.0,29.47,0.4126,-0.2319,477.06360000000006,Q2,Palestine
PSE,Male,1.0,-1.0676,,8.0,26.62,-1.1433,-0.9835,318.0223,Q2,Palestine
PSE,Male,1.0,-1.2237,-0.2758,7.0,17.0,-1.6611,-1.4994,309.1114,Q1 (Lowest),Palestine
PSE,Male,1.0,-1.101,2.6109,5.0,63.03,-2.7969,-0.7856,275.2195,Q2,Palestine
PSE,Female,,,,,,,,374.011,,Palestine
PSE,Female,1.0,0.7289,-1.6625,5.0,33.76,-2.2679,-1.7273,334.748,Q1 (Lowest),Palestine
PSE,Female,1.0,0.0422,0.3729,9.0,17.0,-1.5908,-1.0297,391.70809999999994,Q2,Palestine
PSE,Female,1.0,-0.3397,-0.0394,6.0,17.0,-1.4353,-1.5957,414.12880000000007,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.1965,0.3025,10.0,17.0,-2.9945,-1.3799,302.5409,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.7537,0.1932,6.0,17.0,-2.0521,-2.2387,322.76210000000003,Q1 (Lowest),Palestine
PSE,Female,,,,6.0,,-5.0283,-4.0927,302.13019999999995,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.9422,0.8757,7.0,61.82,-1.4767,-0.405,344.6392,Q2,Palestine
PSE,Female,1.0,-0.9193,-0.3744,10.0,88.96,0.4881,0.5466,344.9054,Q3,Palestine
PSE,Female,1.0,2.7308,-0.0423,8.0,68.7,-0.6974,0.4669,415.8799000000001,Q3,Palestine
PSE,Female,1.0,-0.6152,-0.5006,6.0,27.91,-2.7125,-2.0986,403.75019999999995,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.3128,-0.508,7.0,61.18,-1.4143,-0.4879,339.03319999999997,Q2,Palestine
PSE,Female,1.0,-0.0645,-0.2167,8.0,23.8,-1.0732,-0.6557,440.08949999999993,Q2,Palestine
PSE,Female,1.0,0.5159,-0.7447,9.0,79.49,1.4172,0.76,408.8778,Q4 (Highest),Palestine
PSE,Male,1.0,0.6751,-2.382,10.0,50.15,-1.1111,-0.2037,537.4214,Q2,Palestine
PSE,Female,1.0,0.6751,-0.9158,8.0,75.54,0.5189,0.5276,469.85149999999993,Q3,Palestine
PSE,Female,1.0,-0.2307,0.8251,6.0,25.63,-0.6515,-1.0207,430.7278,Q2,Palestine
PSE,Male,1.0,,-0.0575,10.0,,-1.077,0.0369,287.7568,Q3,Palestine
PSE,Female,,-0.0397,0.1748,7.0,23.57,-1.4197,-1.3555,372.76900000000006,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.3732,-0.5196,6.0,17.0,-0.9899,-1.6031,391.7987999999999,Q1 (Lowest),Palestine
PSE,Male,1.0,0.8273,,6.0,51.56,-0.5625,-0.966,353.9655,Q2,Palestine
PSE,Female,1.0,-1.1069,,9.0,61.18,-0.7535,0.0652,292.80289999999997,Q3,Palestine
PSE,Female,1.0,0.1702,-0.1371,3.0,16.5,-1.8672,-2.6435,387.9709,Q1 (Lowest),Palestine
PSE,Male,,-0.7523,0.8918,10.0,,-3.7654,-1.6078,384.6140000000001,Q1 (Lowest),Palestine
PSE,Female,1.0,-1.6262,0.4252,8.0,,-1.6269,-0.9851,351.0669,Q2,Palestine
PSE,Male,1.0,0.4959,0.6566,3.0,17.0,-1.9787,-2.4137,340.1281,Q1 (Lowest),Palestine
PSE,Male,1.0,0.1959,0.4067,3.0,17.0,-0.8217,-1.8927,429.4152,Q1 (Lowest),Palestine
PSE,Female,,-0.3708,2.6149,6.0,17.0,-1.4488,-1.7472,297.3809,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.7334,,10.0,17.0,-3.1532,-1.6765,333.6513,Q1 (Lowest),Palestine
PSE,Female,1.0,-1.1012,0.544,7.0,17.0,-2.9945,-1.9429,281.3737,Q1 (Lowest),Palestine
PSE,Female,1.0,0.1436,-0.5191,6.0,17.0,-1.4135,-1.7047,373.7208,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.7628,1.2595,6.0,25.23,-0.841,-1.1992,365.5041,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.3677,1.2587,3.0,17.0,-2.1679,-2.5988,352.4232999999999,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.2482,0.133,7.0,75.54,0.0299,0.0782,312.69989999999996,Q3,Palestine
PSE,Male,1.0,,,3.0,75.54,-2.1286,-1.4881,326.5853,Q1 (Lowest),Palestine
PSE,Male,1.0,0.5482,-2.3558,9.0,76.65,-0.4908,0.67,403.6645,Q4 (Highest),Palestine
PSE,Female,1.0,2.7308,0.7889,5.0,23.8,,-2.3081,299.92330000000004,Q1 (Lowest),Palestine
PSE,Female,1.0,0.5031,,3.0,33.76,-2.2063,-2.1586,331.5689000000001,Q1 (Lowest),Palestine
PSE,Male,1.0,-3.2583,-2.3945,7.0,75.54,-1.5443,-0.2284,375.1676,Q2,Palestine
PSE,Female,1.0,-0.3919,0.7774,5.0,17.0,-0.6552,-1.1742,447.29769999999996,Q1 (Lowest),Palestine
PSE,Female,3.0,-0.2461,,6.0,26.8,-2.7247,-1.9042,342.1755,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.8835,0.7889,7.0,25.63,-1.3906,-1.347,445.6522000000001,Q1 (Lowest),Palestine
PSE,Female,1.0,0.0342,0.3378,5.0,17.0,-2.2679,-2.2511,318.5365,Q1 (Lowest),Palestine
PSE,Male,1.0,0.4381,0.1931,9.0,82.41,-0.0295,0.6248,444.1537,Q4 (Highest),Palestine
PSE,Female,1.0,-0.6987,-1.2899,6.0,20.95,-0.3514,-1.3087,357.13679999999994,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.2009,,7.0,17.0,-4.1203,-2.309,249.0161,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.2384,-0.638,3.0,33.76,-2.0322,-2.2747,433.43910000000005,Q1 (Lowest),Palestine
PSE,Male,,-0.7178,,,,-1.6235,,357.35229999999996,,Palestine
PSE,Male,1.0,-0.6438,0.5653,10.0,85.41,-1.3151,0.6405,365.7942,Q4 (Highest),Palestine
PSE,Female,1.0,-0.8978,1.8003,8.0,82.41,-0.4451,0.378,433.4657,Q3,Palestine
PSE,Male,,-0.6867,1.0161,10.0,,-1.4564,-0.8351,277.2857,Q2,Palestine
PSE,Female,1.0,-1.3374,1.4193,7.0,17.0,1.1983,-0.5221,362.65150000000006,Q2,Palestine
PSE,Male,1.0,-0.9893,0.051,5.0,17.0,-2.1887,-2.1687,391.2396,Q1 (Lowest),Palestine
PSE,Male,1.0,,,5.0,,-1.6998,-1.7861,353.0495,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.471,,8.0,25.95,-1.155,-0.1607,264.78830000000005,Q2,Palestine
PSE,Female,1.0,-0.8718,-0.1371,7.0,30.34,-1.6464,-1.0958,438.18059999999997,Q1 (Lowest),Palestine
PSE,Male,1.0,,,8.0,,1.3725,1.8171,257.75989999999996,Q4 (Highest),Palestine
PSE,Female,1.0,0.1789,0.1031,8.0,75.54,-0.6552,0.4228,453.9156,Q3,Palestine
PSE,Male,1.0,,,7.0,,-1.5713,-0.5408,251.5637,Q2,Palestine
PSE,Female,1.0,1.1471,-0.7358,7.0,70.5,-1.4424,-0.3218,385.178,Q2,Palestine
PSE,Male,1.0,-0.9794,0.6566,10.0,,-0.6919,-0.4364,380.08949999999993,Q2,Palestine
PSE,Male,,,,,,,,317.07070000000004,,Palestine
PSE,Female,1.0,-0.9537,1.2595,5.0,17.0,-1.6929,-1.9219,412.6044,Q1 (Lowest),Palestine
PSE,Male,1.0,0.8311,-0.4577,10.0,17.0,-0.625,-0.6025,364.1813,Q2,Palestine
PSE,Female,,-0.3261,-0.3794,8.0,70.09,-1.3109,0.2091,431.4413999999999,Q3,Palestine
PSE,Female,1.0,-0.4901,0.8251,3.0,30.78,,-2.1261,329.62660000000005,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.4911,0.6566,6.0,33.76,-1.2383,-1.3039,342.89309999999995,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.7711,,10.0,75.54,-1.2136,0.249,373.15970000000004,Q3,Palestine
PSE,Female,1.0,-0.8686,1.0112,5.0,30.34,-2.2995,-1.7861,372.88770000000005,Q1 (Lowest),Palestine
PSE,Male,2.0,,0.4175,10.0,,-0.1255,0.6958,305.9856,Q4 (Highest),Palestine
PSE,Female,1.0,-0.0349,0.1748,7.0,33.76,-1.2791,-1.0025,377.58340000000004,Q2,Palestine
PSE,Female,1.0,-0.8865,0.6566,7.0,51.56,-0.9498,-0.4067,386.74920000000003,Q2,Palestine
PSE,Female,1.0,-0.3397,0.602,6.0,33.76,-1.9664,-1.8257,330.0835,Q1 (Lowest),Palestine
PSE,Male,1.0,-0.109,0.4252,5.0,61.18,-1.3786,-0.7543,379.8891,Q2,Palestine
PSE,Male,1.0,-0.3261,-0.2045,7.0,17.0,-1.7439,-1.5353,394.765,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.7811,0.429,7.0,17.0,-1.5334,-1.109,332.163,Q1 (Lowest),Palestine
PSE,Male,1.0,0.0518,0.4067,7.0,75.54,-1.3611,-0.2215,409.85159999999996,Q2,Palestine
PSE,Female,1.0,0.1832,-0.5006,6.0,17.0,-0.9955,-1.3059,464.8322,Q1 (Lowest),Palestine
PSE,Female,1.0,-0.9707,0.544,6.0,30.34,-0.3961,-1.1939,325.9636,Q1 (Lowest),Palestine
